route_id,service_id,trip_id
T30,ALLDAY,0002_T30CWL_12263_1_A6_ALLDAY_1_2
T21,ALLDAY,0002_T21CWL_12261_1_SM5_ALLDAY_2_4
T50,ALLDAY,0002_T50CWL_12281_1_SM9_ALLDAY_1_3
T30,ALLDAY,0002_T30CWL_12263_1_A10_ALLDAY_1_3
T11,ALLDAY,0002_T11CWL_12413_1_A5_ALLDAY_2_2
F300,ALLDAY,0002_F300CWL_12412_0_A1_ALLDAY_1_1
T31,ALLDAY,0002_T31CWL_12421_1_P1_ALLDAY_1_1
T22,ALLDAY,0002_T22CWL_12420_0_A4_ALLDAY_2_2
T33,ALLDAY,0002_T33CWL_12423_1_P4_ALLDAY_2_3
T50,ALLDAY,0002_T50CWL_12282_0_SM14_ALLDAY_2_2
T14,ALLDAY,0002_T14CWL_12417_1_A2_ALLDAY_2_4
T33,ALLDAY,0002_T33CWL_12423_1_P5_ALLDAY_2_3
T31,ALLDAY,0002_T31CWL_12421_1_P1_ALLDAY_1_2
T13,ALLDAY,0002_T13CWL_12416_0_A2_ALLDAY_1_2
T30,ALLDAY,0002_T30CWL_12263_1_A8_ALLDAY_1_3
F200,ALLDAY,0002_F200CWL_12410_1_P1_ALLDAY_1_5
T10,ALLDAY,0002_T10CWL_12357_0_A11_ALLDAY_1_2
T50,ALLDAY,0002_T50CWL_12282_0_SM1_ALLDAY_1_3
T11,ALLDAY,0002_T11CWL_12413_1_P6_ALLDAY_1_1
T30,ALLDAY,0002_T30CWL_12263_1_P2_ALLDAY_1_1
T10,ALLDAY,0002_T10CWL_12356_1_P3_ALLDAY_2_1
T11,ALLDAY,0002_T11CWL_12414_0_P7_ALLDAY_1_2
T10,ALLDAY,0002_T10CWL_12356_1_P6_ALLDAY_2_2
F300,ALLDAY,0002_F300CWL_12411_1_A2_ALLDAY_1_5
T50,ALLDAY,0002_T50CWL_12282_0_SM9_ALLDAY_2_1
T14,ALLDAY,0002_T14CWL_12417_1_A1_ALLDAY_2_1
T50,ALLDAY,0002_T50CWL_12281_1_SM7_ALLDAY_1_1
T21,ALLDAY,0002_T21CWL_12261_1_SM7_ALLDAY_2_2
T21,ALLDAY,0002_T21CWL_12261_1_SM8_ALLDAY_2_3
T40,ALLDAY,0002_T40CWL_12273_0_A5_ALLDAY_2_1
T21,ALLDAY,0002_T21CWL_12261_1_SM5_ALLDAY_2_3
T42,ALLDAY,0002_T42CWL_12270_1_P2_ALLDAY_2_2
T30,ALLDAY,0002_T30CWL_12264_0_A6_ALLDAY_2_3
T50,ALLDAY,0002_T50CWL_12282_0_SM8_ALLDAY_2_1
T20,ALLDAY,0002_T20CWL_12427_1_P2_ALLDAY_2_2
T21,ALLDAY,0002_T21CWL_12262_0_SM5_ALLDAY_1_6
T20,ALLDAY,0002_T20CWL_12427_1_A5_ALLDAY_2_2
T21,ALLDAY,0002_T21CWL_12261_1_SM5_ALLDAY_2_1
T33,ALLDAY,0002_T33CWL_12424_0_P1_ALLDAY_1_4
T30,ALLDAY,0002_T30CWL_12264_0_A6_ALLDAY_2_2
T50,ALLDAY,0002_T50CWL_12282_0_SM10_ALLDAY_2_1
T10,ALLDAY,0002_T10CWL_12357_0_P8_ALLDAY_1_1
T21,ALLDAY,0002_T21CWL_12261_1_SM3_ALLDAY_2_4
T30,ALLDAY,0002_T30CWL_12264_0_A2_ALLDAY_2_3
T21,ALLDAY,0002_T21CWL_12262_0_SM1_ALLDAY_1_6
T10,ALLDAY,0002_T10CWL_12356_1_A2_ALLDAY_2_2
T32,ALLDAY,0002_T32CWL_12257_1_A6_ALLDAY_2_1
T31,ALLDAY,0002_T31CWL_12422_0_P5_ALLDAY_2_1
T13,ALLDAY,0002_T13CWL_12416_0_P1_ALLDAY_1_4
T21,ALLDAY,0002_T21CWL_12262_0_SM3_ALLDAY_1_3
F300,ALLDAY,0002_F300CWL_12412_0_P2_ALLDAY_2_2
T40,ALLDAY,0002_T40CWL_12272_1_P1_ALLDAY_1_2
T50,ALLDAY,0002_T50CWL_12281_1_SM14_ALLDAY_1_2
F200,ALLDAY,0002_F200CWL_12410_1_P1_ALLDAY_1_3
T13,ALLDAY,0002_T13CWL_12415_1_P4_ALLDAY_2_1
F100,ALLDAY,0002_F100CWL_12409_1_P4_ALLDAY_1_4
T21,ALLDAY,0002_T21CWL_12261_1_SM6_ALLDAY_2_3
T50,ALLDAY,0002_T50CWL_12281_1_SM9_ALLDAY_1_2
T40,ALLDAY,0002_T40CWL_12272_1_A6_ALLDAY_1_1
T30,ALLDAY,0002_T30CWL_12263_1_P8_ALLDAY_1_2
T11,ALLDAY,0002_T11CWL_12413_1_A5_ALLDAY_2_1
F300,ALLDAY,0002_F300CWL_12412_0_A1_ALLDAY_2_2
T21,ALLDAY,0002_T21CWL_12262_0_SM7_ALLDAY_1_2
T40,ALLDAY,0002_T40CWL_12272_1_P1_ALLDAY_1_1
T30,ALLDAY,0002_T30CWL_12264_0_P6_ALLDAY_2_2
T42,ALLDAY,0002_T42CWL_12270_1_A1_ALLDAY_2_2
T31,ALLDAY,0002_T31CWL_12422_0_A2_ALLDAY_1_1
T30,ALLDAY,0002_T30CWL_12263_1_P6_ALLDAY_1_3
F300,ALLDAY,0002_F300CWL_12411_1_P1_ALLDAY_1_5
T31,ALLDAY,0002_T31CWL_12421_1_A5_ALLDAY_1_2
T20,ALLDAY,0002_T20CWL_12427_1_P6_ALLDAY_2_1
T32,ALLDAY,0002_T32CWL_12258_0_A7_ALLDAY_1_4
T31,ALLDAY,0002_T31CWL_12421_1_P6_ALLDAY_1_2
T14,ALLDAY,0002_T14CWL_12418_0_A1_ALLDAY_1_4
T31,ALLDAY,0002_T31CWL_12422_0_A4_ALLDAY_1_1
T33,ALLDAY,0002_T33CWL_12424_0_A4_ALLDAY_1_3
T21,ALLDAY,0002_T21CWL_12261_1_SM5_ALLDAY_2_5
T31,ALLDAY,0002_T31CWL_12421_1_P9_ALLDAY_1_1
F200,ALLDAY,0002_F200CWL_12410_1_A1_ALLDAY_1_2
T50,ALLDAY,0002_T50CWL_12282_0_SM7_ALLDAY_2_1
T31,ALLDAY,0002_T31CWL_12421_1_P2_ALLDAY_1_1
T33,ALLDAY,0002_T33CWL_12423_1_P1_ALLDAY_2_4
T21,ALLDAY,0002_T21CWL_12262_0_SM4_ALLDAY_1_6
T33,ALLDAY,0002_T33CWL_12424_0_A5_ALLDAY_1_1
F300,ALLDAY,0002_F300CWL_12412_0_P1_ALLDAY_2_4
T11,ALLDAY,0002_T11CWL_12413_1_P1_ALLDAY_2_2
T32,ALLDAY,0002_T32CWL_12257_1_A4_ALLDAY_2_2
T32,ALLDAY,0002_T32CWL_12257_1_P4_ALLDAY_2_3
T31,ALLDAY,0002_T31CWL_12421_1_A6_ALLDAY_1_2
T30,ALLDAY,0002_T30CWL_12263_1_A9_ALLDAY_1_3
T10,ALLDAY,0002_T10CWL_12357_0_P7_ALLDAY_1_2
T11,ALLDAY,0002_T11CWL_12414_0_A2_ALLDAY_1_3
T21,ALLDAY,0002_T21CWL_12261_1_SM8_ALLDAY_2_5
T44,ALLDAY,0002_T44CWL_12425_1_P4_ALLDAY_1_2
T11,ALLDAY,0002_T11CWL_12414_0_A6_ALLDAY_1_3
T30,ALLDAY,0002_T30CWL_12263_1_A4_ALLDAY_1_3
T20,ALLDAY,0002_T20CWL_12428_0_A5_ALLDAY_1_1
T13,ALLDAY,0002_T13CWL_12415_1_P4_ALLDAY_2_2
T30,ALLDAY,0002_T30CWL_12264_0_A11_ALLDAY_1_1
T30,ALLDAY,0002_T30CWL_12263_1_A3_ALLDAY_1_2
T30,ALLDAY,0002_T30CWL_12263_1_P10_ALLDAY_1_2
T50,ALLDAY,0002_T50CWL_12281_1_SM1_ALLDAY_2_1
T33,ALLDAY,0002_T33CWL_12423_1_A4_ALLDAY_2_1
T21,ALLDAY,0002_T21CWL_12261_1_SM4_ALLDAY_2_3
T30,ALLDAY,0002_T30CWL_12263_1_A9_ALLDAY_1_2
T40,ALLDAY,0002_T40CWL_12273_0_P6_ALLDAY_2_1
T20,ALLDAY,0002_T20CWL_12428_0_P8_ALLDAY_1_2
T11,ALLDAY,0002_T11CWL_12414_0_P1_ALLDAY_1_3
T32,ALLDAY,0002_T32CWL_12257_1_A4_ALLDAY_2_1
T20,ALLDAY,0002_T20CWL_12428_0_P3_ALLDAY_1_3
T31,ALLDAY,0002_T31CWL_12421_1_P8_ALLDAY_1_2
T11,ALLDAY,0002_T11CWL_12414_0_A5_ALLDAY_1_3
T21,ALLDAY,0002_T21CWL_12261_1_SM4_ALLDAY_2_2
T32,ALLDAY,0002_T32CWL_12257_1_A3_ALLDAY_2_3
T13,ALLDAY,0002_T13CWL_12416_0_A4_ALLDAY_1_3
T10,ALLDAY,0002_T10CWL_12356_1_A8_ALLDAY_2_2
F200,ALLDAY,0002_F200CWL_12410_1_P1_ALLDAY_1_2
F100,ALLDAY,0002_F100CWL_12409_1_A2_ALLDAY_1_5
T40,ALLDAY,0002_T40CWL_12272_1_A5_ALLDAY_1_1
T21,ALLDAY,0002_T21CWL_12261_1_SM4_ALLDAY_2_4
T13,ALLDAY,0002_T13CWL_12416_0_P3_ALLDAY_1_2
T20,ALLDAY,0002_T20CWL_12428_0_P4_ALLDAY_1_2
T30,ALLDAY,0002_T30CWL_12263_1_P10_ALLDAY_1_1
T33,ALLDAY,0002_T33CWL_12424_0_P6_ALLDAY_1_2
T10,ALLDAY,0002_T10CWL_12356_1_A11_ALLDAY_2_1
T20,ALLDAY,0002_T20CWL_12428_0_P7_ALLDAY_1_1
T13,ALLDAY,0002_T13CWL_12416_0_P1_ALLDAY_1_2
T21,ALLDAY,0002_T21CWL_12262_0_SM8_ALLDAY_1_2
T30,ALLDAY,0002_T30CWL_12264_0_A8_ALLDAY_2_2
T32,ALLDAY,0002_T32CWL_12258_0_A2_ALLDAY_1_3
T40,ALLDAY,0002_T40CWL_12272_1_P1_ALLDAY_1_3
T31,ALLDAY,0002_T31CWL_12421_1_P3_ALLDAY_1_1
T13,ALLDAY,0002_T13CWL_12416_0_A2_ALLDAY_1_3
T13,ALLDAY,0002_T13CWL_12415_1_A3_ALLDAY_2_3
T10,ALLDAY,0002_T10CWL_12357_0_A5_ALLDAY_1_2
T21,ALLDAY,0002_T21CWL_12262_0_SM2_ALLDAY_1_5
T22,ALLDAY,0002_T22CWL_12419_1_A3_ALLDAY_1_3
T20,ALLDAY,0002_T20CWL_12428_0_A4_ALLDAY_1_1
T33,ALLDAY,0002_T33CWL_12423_1_P6_ALLDAY_2_3
T11,ALLDAY,0002_T11CWL_12414_0_A5_ALLDAY_1_1
T32,ALLDAY,0002_T32CWL_12257_1_A7_ALLDAY_2_2
T31,ALLDAY,0002_T31CWL_12422_0_A9_ALLDAY_2_1
T11,ALLDAY,0002_T11CWL_12413_1_A7_ALLDAY_2_2
T21,ALLDAY,0002_T21CWL_12261_1_SM4_ALLDAY_2_1
T31,ALLDAY,0002_T31CWL_12422_0_P2_ALLDAY_2_1
T21,ALLDAY,0002_T21CWL_12261_1_SM4_ALLDAY_2_5
T32,ALLDAY,0002_T32CWL_12257_1_P6_ALLDAY_2_2
T11,ALLDAY,0002_T11CWL_12414_0_P1_ALLDAY_1_2
T10,ALLDAY,0002_T10CWL_12357_0_P1_ALLDAY_1_2
T20,ALLDAY,0002_T20CWL_12427_1_P1_ALLDAY_2_1
T22,ALLDAY,0002_T22CWL_12420_0_A2_ALLDAY_2_2
T10,ALLDAY,0002_T10CWL_12357_0_A9_ALLDAY_1_2
T32,ALLDAY,0002_T32CWL_12258_0_P1_ALLDAY_1_2
F300,ALLDAY,0002_F300CWL_12412_0_A2_ALLDAY_2_2
T32,ALLDAY,0002_T32CWL_12258_0_A4_ALLDAY_1_3
T11,ALLDAY,0002_T11CWL_12414_0_A3_ALLDAY_1_2
T32,ALLDAY,0002_T32CWL_12258_0_A2_ALLDAY_1_1
T30,ALLDAY,0002_T30CWL_12264_0_A10_ALLDAY_2_3
T32,ALLDAY,0002_T32CWL_12257_1_P7_ALLDAY_2_3
T21,ALLDAY,0002_T21CWL_12262_0_SM5_ALLDAY_1_2
T20,ALLDAY,0002_T20CWL_12428_0_A4_ALLDAY_1_2
T10,ALLDAY,0002_T10CWL_12357_0_A10_ALLDAY_1_2
T33,ALLDAY,0002_T33CWL_12423_1_P2_ALLDAY_1_1
T42,ALLDAY,0002_T42CWL_12270_1_P1_ALLDAY_2_3
T30,ALLDAY,0002_T30CWL_12264_0_P4_ALLDAY_2_1
T33,ALLDAY,0002_T33CWL_12424_0_P2_ALLDAY_1_3
T32,ALLDAY,0002_T32CWL_12258_0_A1_ALLDAY_1_2
T33,ALLDAY,0002_T33CWL_12423_1_P2_ALLDAY_2_2
F300,ALLDAY,0002_F300CWL_12411_1_P1_ALLDAY_1_8
T32,ALLDAY,0002_T32CWL_12258_0_A6_ALLDAY_1_2
T31,ALLDAY,0002_T31CWL_12421_1_P6_ALLDAY_1_1
T50,ALLDAY,0002_T50CWL_12282_0_SM12_ALLDAY_2_2
F300,ALLDAY,0002_F300CWL_12411_1_A1_ALLDAY_1_5
T14,ALLDAY,0002_T14CWL_12417_1_A3_ALLDAY_2_2
F300,ALLDAY,0002_F300CWL_12411_1_P1_ALLDAY_1_2
T31,ALLDAY,0002_T31CWL_12422_0_A1_ALLDAY_2_2
T50,ALLDAY,0002_T50CWL_12282_0_SM9_ALLDAY_2_2
T30,ALLDAY,0002_T30CWL_12264_0_A2_ALLDAY_2_2
T22,ALLDAY,0002_T22CWL_12419_1_A4_ALLDAY_1_3
T20,ALLDAY,0002_T20CWL_12428_0_P7_ALLDAY_1_2
T10,ALLDAY,0002_T10CWL_12356_1_P1_ALLDAY_1_1
T40,ALLDAY,0002_T40CWL_12272_1_P3_ALLDAY_1_1
F100,ALLDAY,0002_F100CWL_12409_1_P2_ALLDAY_1_5
T42,ALLDAY,0002_T42CWL_12270_1_A2_ALLDAY_2_2
T32,ALLDAY,0002_T32CWL_12257_1_A7_ALLDAY_2_1
T13,ALLDAY,0002_T13CWL_12416_0_P2_ALLDAY_1_4
T21,ALLDAY,0002_T21CWL_12262_0_SM4_ALLDAY_1_1
T10,ALLDAY,0002_T10CWL_12356_1_A9_ALLDAY_2_1
T30,ALLDAY,0002_T30CWL_12263_1_P1_ALLDAY_1_2
T32,ALLDAY,0002_T32CWL_12257_1_P2_ALLDAY_2_2
T40,ALLDAY,0002_T40CWL_12273_0_A4_ALLDAY_2_1
T13,ALLDAY,0002_T13CWL_12416_0_P3_ALLDAY_1_4
T32,ALLDAY,0002_T32CWL_12257_1_A7_ALLDAY_2_3
T32,ALLDAY,0002_T32CWL_12257_1_P6_ALLDAY_2_3
T11,ALLDAY,0002_T11CWL_12414_0_P5_ALLDAY_1_2
T10,ALLDAY,0002_T10CWL_12357_0_A5_ALLDAY_1_1
T30,ALLDAY,0002_T30CWL_12264_0_P8_ALLDAY_2_2
T44,ALLDAY,0002_T44CWL_12425_1_P2_ALLDAY_1_1
F300,ALLDAY,0002_F300CWL_12411_1_P1_ALLDAY_1_3
T32,ALLDAY,0002_T32CWL_12257_1_A5_ALLDAY_2_2
T44,ALLDAY,0002_T44CWL_12426_0_P2_ALLDAY_2_2
T20,ALLDAY,0002_T20CWL_12427_1_P7_ALLDAY_2_1
T32,ALLDAY,0002_T32CWL_12257_1_P3_ALLDAY_1_1
T33,ALLDAY,0002_T33CWL_12423_1_A1_ALLDAY_2_2
F100,ALLDAY,0002_F100CWL_12409_1_P4_ALLDAY_1_2
T33,ALLDAY,0002_T33CWL_12424_0_A4_ALLDAY_1_2
T21,ALLDAY,0002_T21CWL_12262_0_SM1_ALLDAY_1_1
F300,ALLDAY,0002_F300CWL_12412_0_A1_ALLDAY_2_8
T32,ALLDAY,0002_T32CWL_12258_0_A4_ALLDAY_1_2
T30,ALLDAY,0002_T30CWL_12263_1_P8_ALLDAY_1_1
T11,ALLDAY,0002_T11CWL_12413_1_A1_ALLDAY_1_1
T30,ALLDAY,0002_T30CWL_12263_1_P5_ALLDAY_1_3
F300,ALLDAY,0002_F300CWL_12412_0_P1_ALLDAY_2_5
F200,ALLDAY,0002_F200CWL_12410_1_A1_ALLDAY_1_6
T32,ALLDAY,0002_T32CWL_12258_0_A2_ALLDAY_1_4
T32,ALLDAY,0002_T32CWL_12257_1_A3_ALLDAY_2_1
T31,ALLDAY,0002_T31CWL_12421_1_P5_ALLDAY_1_1
T11,ALLDAY,0002_T11CWL_12413_1_P3_ALLDAY_2_2
T21,ALLDAY,0002_T21CWL_12261_1_SM1_ALLDAY_2_2
T50,ALLDAY,0002_T50CWL_12281_1_SM11_ALLDAY_1_2
T13,ALLDAY,0002_T13CWL_12416_0_A4_ALLDAY_1_4
T20,ALLDAY,0002_T20CWL_12428_0_A6_ALLDAY_1_1
T14,ALLDAY,0002_T14CWL_12418_0_A4_ALLDAY_1_1
T11,ALLDAY,0002_T11CWL_12414_0_A3_ALLDAY_1_3
T11,ALLDAY,0002_T11CWL_12414_0_A2_ALLDAY_1_2
T10,ALLDAY,0002_T10CWL_12356_1_A7_ALLDAY_2_2
T11,ALLDAY,0002_T11CWL_12413_1_A7_ALLDAY_2_1
T30,ALLDAY,0002_T30CWL_12264_0_A9_ALLDAY_2_2
T11,ALLDAY,0002_T11CWL_12414_0_A1_ALLDAY_1_3
T14,ALLDAY,0002_T14CWL_12417_1_A1_ALLDAY_2_3
T31,ALLDAY,0002_T31CWL_12421_1_P5_ALLDAY_1_2
T21,ALLDAY,0002_T21CWL_12261_1_SM2_ALLDAY_2_6
T10,ALLDAY,0002_T10CWL_12356_1_P4_ALLDAY_2_1
T22,ALLDAY,0002_T22CWL_12419_1_A2_ALLDAY_1_2
T40,ALLDAY,0002_T40CWL_12273_0_P1_ALLDAY_2_1
T10,ALLDAY,0002_T10CWL_12357_0_P9_ALLDAY_1_1
T30,ALLDAY,0002_T30CWL_12264_0_A1_ALLDAY_2_2
T32,ALLDAY,0002_T32CWL_12257_1_A1_ALLDAY_1_1
T10,ALLDAY,0002_T10CWL_12356_1_A1_ALLDAY_1_1
T22,ALLDAY,0002_T22CWL_12419_1_A4_ALLDAY_1_2
T10,ALLDAY,0002_T10CWL_12356_1_A4_ALLDAY_2_2
T10,ALLDAY,0002_T10CWL_12356_1_P7_ALLDAY_2_1
T22,ALLDAY,0002_T22CWL_12420_0_P4_ALLDAY_2_2
T30,ALLDAY,0002_T30CWL_12263_1_A7_ALLDAY_1_2
T21,ALLDAY,0002_T21CWL_12261_1_SM7_ALLDAY_2_4
T21,ALLDAY,0002_T21CWL_12261_1_SM3_ALLDAY_2_3
T42,ALLDAY,0002_T42CWL_12270_1_A1_ALLDAY_1_1
T50,ALLDAY,0002_T50CWL_12281_1_SM8_ALLDAY_1_2
T32,ALLDAY,0002_T32CWL_12258_0_A1_ALLDAY_1_4
T33,ALLDAY,0002_T33CWL_12424_0_P3_ALLDAY_1_2
T21,ALLDAY,0002_T21CWL_12262_0_SM6_ALLDAY_1_6
T21,ALLDAY,0002_T21CWL_12261_1_SM8_ALLDAY_2_1
F300,ALLDAY,0002_F300CWL_12411_1_P2_ALLDAY_1_1
F100,ALLDAY,0002_F100CWL_12409_1_A1_ALLDAY_1_4
T10,ALLDAY,0002_T10CWL_12356_1_P1_ALLDAY_2_2
T11,ALLDAY,0002_T11CWL_12413_1_P2_ALLDAY_2_3
T14,ALLDAY,0002_T14CWL_12418_0_A2_ALLDAY_1_3
T21,ALLDAY,0002_T21CWL_12261_1_SM2_ALLDAY_2_3
T31,ALLDAY,0002_T31CWL_12422_0_A1_ALLDAY_1_1
T30,ALLDAY,0002_T30CWL_12263_1_A7_ALLDAY_1_3
T21,ALLDAY,0002_T21CWL_12262_0_SM3_ALLDAY_1_4
T31,ALLDAY,0002_T31CWL_12422_0_P3_ALLDAY_2_2
T20,ALLDAY,0002_T20CWL_12428_0_P5_ALLDAY_1_2
T10,ALLDAY,0002_T10CWL_12357_0_A6_ALLDAY_1_2
T13,ALLDAY,0002_T13CWL_12416_0_P2_ALLDAY_1_1
T32,ALLDAY,0002_T32CWL_12258_0_P2_ALLDAY_1_3
F100,ALLDAY,0002_F100CWL_12409_1_A2_ALLDAY_1_3
T30,ALLDAY,0002_T30CWL_12263_1_P8_ALLDAY_1_3
T50,ALLDAY,0002_T50CWL_12281_1_SM5_ALLDAY_2_2
T20,ALLDAY,0002_T20CWL_12427_1_P3_ALLDAY_2_2
T21,ALLDAY,0002_T21CWL_12262_0_SM2_ALLDAY_1_3
T30,ALLDAY,0002_T30CWL_12264_0_P2_ALLDAY_2_1
T11,ALLDAY,0002_T11CWL_12413_1_P5_ALLDAY_2_2
T21,ALLDAY,0002_T21CWL_12261_1_SM2_ALLDAY_2_4
T11,ALLDAY,0002_T11CWL_12413_1_P4_ALLDAY_2_2
T20,ALLDAY,0002_T20CWL_12428_0_A7_ALLDAY_1_1
F300,ALLDAY,0002_F300CWL_12411_1_P2_ALLDAY_1_6
T20,ALLDAY,0002_T20CWL_12427_1_P3_ALLDAY_2_3
T21,ALLDAY,0002_T21CWL_12262_0_SM8_ALLDAY_1_1
T40,ALLDAY,0002_T40CWL_12273_0_A1_ALLDAY_2_2
F300,ALLDAY,0002_F300CWL_12412_0_A2_ALLDAY_2_3
T20,ALLDAY,0002_T20CWL_12427_1_A2_ALLDAY_2_2
F300,ALLDAY,0002_F300CWL_12412_0_P2_ALLDAY_2_1
T30,ALLDAY,0002_T30CWL_12264_0_A10_ALLDAY_1_1
F300,ALLDAY,0002_F300CWL_12412_0_A2_ALLDAY_1_1
T31,ALLDAY,0002_T31CWL_12422_0_A10_ALLDAY_2_2
T50,ALLDAY,0002_T50CWL_12282_0_SM5_ALLDAY_1_1
T14,ALLDAY,0002_T14CWL_12417_1_A2_ALLDAY_2_1
T31,ALLDAY,0002_T31CWL_12421_1_P7_ALLDAY_1_2
T11,ALLDAY,0002_T11CWL_12413_1_P5_ALLDAY_1_1
T30,ALLDAY,0002_T30CWL_12264_0_A5_ALLDAY_2_3
T30,ALLDAY,0002_T30CWL_12264_0_P4_ALLDAY_2_2
T40,ALLDAY,0002_T40CWL_12273_0_A3_ALLDAY_2_2
T30,ALLDAY,0002_T30CWL_12264_0_A4_ALLDAY_2_3
T31,ALLDAY,0002_T31CWL_12422_0_A2_ALLDAY_2_2
T30,ALLDAY,0002_T30CWL_12264_0_P1_ALLDAY_2_1
T30,ALLDAY,0002_T30CWL_12263_1_P3_ALLDAY_1_2
T11,ALLDAY,0002_T11CWL_12414_0_P2_ALLDAY_1_3
F200,ALLDAY,0002_F200CWL_12410_1_P1_ALLDAY_1_8
F300,ALLDAY,0002_F300CWL_12412_0_A1_ALLDAY_2_3
T50,ALLDAY,0002_T50CWL_12281_1_SM12_ALLDAY_1_1
T20,ALLDAY,0002_T20CWL_12427_1_A6_ALLDAY_2_1
T20,ALLDAY,0002_T20CWL_12428_0_A6_ALLDAY_1_2
T20,ALLDAY,0002_T20CWL_12428_0_A1_ALLDAY_1_2
T21,ALLDAY,0002_T21CWL_12262_0_SM1_ALLDAY_1_3
T30,ALLDAY,0002_T30CWL_12264_0_P5_ALLDAY_2_2
T31,ALLDAY,0002_T31CWL_12422_0_A5_ALLDAY_2_2
T10,ALLDAY,0002_T10CWL_12356_1_P10_ALLDAY_2_1
T31,ALLDAY,0002_T31CWL_12422_0_A4_ALLDAY_2_2
F100,ALLDAY,0002_F100CWL_12409_1_A2_ALLDAY_1_6
T33,ALLDAY,0002_T33CWL_12423_1_A5_ALLDAY_2_1
T50,ALLDAY,0002_T50CWL_12282_0_SM12_ALLDAY_2_1
T30,ALLDAY,0002_T30CWL_12264_0_A3_ALLDAY_2_3
T31,ALLDAY,0002_T31CWL_12422_0_P4_ALLDAY_2_1
T31,ALLDAY,0002_T31CWL_12421_1_P11_ALLDAY_1_1
T30,ALLDAY,0002_T30CWL_12264_0_P2_ALLDAY_2_2
T40,ALLDAY,0002_T40CWL_12273_0_A4_ALLDAY_2_2
F300,ALLDAY,0002_F300CWL_12411_1_A1_ALLDAY_1_7
T44,ALLDAY,0002_T44CWL_12426_0_P3_ALLDAY_2_1
T10,ALLDAY,0002_T10CWL_12357_0_P11_ALLDAY_1_2
T22,ALLDAY,0002_T22CWL_12420_0_P1_ALLDAY_1_1
T10,ALLDAY,0002_T10CWL_12357_0_P10_ALLDAY_1_2
T30,ALLDAY,0002_T30CWL_12264_0_P3_ALLDAY_2_1
T30,ALLDAY,0002_T30CWL_12263_1_A11_ALLDAY_1_2
T44,ALLDAY,0002_T44CWL_12426_0_A1_ALLDAY_1_1
T44,ALLDAY,0002_T44CWL_12425_1_P1_ALLDAY_1_2
T30,ALLDAY,0002_T30CWL_12263_1_P7_ALLDAY_1_3
F300,ALLDAY,0002_F300CWL_12412_0_A1_ALLDAY_2_7
F100,ALLDAY,0002_F100CWL_12409_1_A1_ALLDAY_1_6
T30,ALLDAY,0002_T30CWL_12264_0_A11_ALLDAY_2_2
T32,ALLDAY,0002_T32CWL_12258_0_A6_ALLDAY_1_4
T14,ALLDAY,0002_T14CWL_12418_0_A2_ALLDAY_1_4
T44,ALLDAY,0002_T44CWL_12426_0_A4_ALLDAY_2_1
T32,ALLDAY,0002_T32CWL_12258_0_A7_ALLDAY_1_3
T30,ALLDAY,0002_T30CWL_12263_1_P3_ALLDAY_1_3
T20,ALLDAY,0002_T20CWL_12427_1_A3_ALLDAY_2_2
T33,ALLDAY,0002_T33CWL_12423_1_P5_ALLDAY_1_1
T14,ALLDAY,0002_T14CWL_12417_1_A2_ALLDAY_2_2
F100,ALLDAY,0002_F100CWL_12409_1_A1_ALLDAY_1_1
T50,ALLDAY,0002_T50CWL_12282_0_SM1_ALLDAY_1_1
T50,ALLDAY,0002_T50CWL_12281_1_SM2_ALLDAY_2_2
T21,ALLDAY,0002_T21CWL_12261_1_SM4_ALLDAY_2_6
T20,ALLDAY,0002_T20CWL_12427_1_P5_ALLDAY_2_2
T31,ALLDAY,0002_T31CWL_12421_1_A1_ALLDAY_1_2
T30,ALLDAY,0002_T30CWL_12264_0_P9_ALLDAY_2_1
T30,ALLDAY,0002_T30CWL_12263_1_A10_ALLDAY_1_2
T11,ALLDAY,0002_T11CWL_12413_1_P4_ALLDAY_1_1
T33,ALLDAY,0002_T33CWL_12424_0_A1_ALLDAY_1_2
T44,ALLDAY,0002_T44CWL_12425_1_A3_ALLDAY_1_2
T30,ALLDAY,0002_T30CWL_12264_0_P7_ALLDAY_2_1
T20,ALLDAY,0002_T20CWL_12428_0_P1_ALLDAY_1_2
T42,ALLDAY,0002_T42CWL_12271_0_A1_ALLDAY_1_2
F300,ALLDAY,0002_F300CWL_12411_1_P2_ALLDAY_1_5
F100,ALLDAY,0002_F100CWL_12409_1_P2_ALLDAY_1_2
T20,ALLDAY,0002_T20CWL_12427_1_P1_ALLDAY_2_2
T13,ALLDAY,0002_T13CWL_12416_0_A4_ALLDAY_1_2
T10,ALLDAY,0002_T10CWL_12357_0_P7_ALLDAY_1_1
T30,ALLDAY,0002_T30CWL_12263_1_P11_ALLDAY_1_1
T31,ALLDAY,0002_T31CWL_12421_1_A3_ALLDAY_1_2
T30,ALLDAY,0002_T30CWL_12264_0_A9_ALLDAY_1_1
T50,ALLDAY,0002_T50CWL_12282_0_SM11_ALLDAY_2_1
T30,ALLDAY,0002_T30CWL_12263_1_P4_ALLDAY_1_2
T33,ALLDAY,0002_T33CWL_12423_1_P6_ALLDAY_2_2
T21,ALLDAY,0002_T21CWL_12262_0_SM3_ALLDAY_1_5
T32,ALLDAY,0002_T32CWL_12258_0_A7_ALLDAY_1_1
T22,ALLDAY,0002_T22CWL_12420_0_P2_ALLDAY_2_3
